step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
257,CASH_IN,1031.077945853092,O18441,17097.69881028317,9301.512892738747,D18441,26119.30921707667,12407.486905713693,0
399,PAYMENT,2266.9342885735564,O18442,114792.53522681246,8969.228753849326,D18442,78573.75410037323,25700.873769418133,0
529,PAYMENT,2861.1187002068846,O18443,55273.96741282686,31110.624567677864,D18443,10857.92370671876,197406.28052733498,0
51,PAYMENT,3991.5416904719964,O18444,16089.391869287987,88717.58332171764,D18444,24017.040914101857,3664.0400274060676,0
447,DEBIT,114.81690224942565,O18445,128999.85660979494,10653.865811509955,D18445,54828.68260041849,2179.9668795861767,0
270,CASH_IN,5903.268334850368,O18446,41247.50927280076,22577.47587355494,D18446,6390.971258568169,46662.132471574434,0
595,TRANSFER,12143.491733305016,O18447,27561.611187757728,65903.12003327472,D18447,3959.005484355131,45031.969038848365,0
636,PAYMENT,1797.7563003549321,O18448,10051.258492049079,35147.4882638226,D18448,66663.13920401872,118882.26436712133,0
262,PAYMENT,548.1343762269701,O18449,19754.12714626285,2372.7384079765648,D18449,117147.23991223084,33371.617895347605,0
365,DEBIT,11616.125213409796,O18450,2120.742630277618,6928.366856449934,D18450,121599.62975942611,59133.203161679805,0
49,TRANSFER,2781.1573824347042,O18451,28805.86551634421,33762.71438863304,D18451,28500.442917981978,164195.60957561366,0
518,CASH_IN,5822.025239101428,O18452,11302.496653323398,93628.16159018966,D18452,20985.635121984276,17892.871997993538,0
629,PAYMENT,4757.384798206124,O18453,18299.300772789236,17956.034572796627,D18453,38398.836154062126,29946.166269123925,0
118,PAYMENT,9661.611182580882,O18454,100014.5525860737,27758.637561117263,D18454,199543.2597762968,90324.7508841549,0
453,PAYMENT,3341.5103899862934,O18455,20632.77718562546,113804.7459938822,D18455,6845.374609615099,33247.351095989536,0
641,CASH_IN,6054.402975572073,O18456,83094.65885394331,8454.730628978507,D18456,629.1641581737379,59895.74414653479,0
397,TRANSFER,240.2045749186343,O18457,101899.04399310626,41735.74346545617,D18457,26372.794914885682,2690.4177471848766,0
683,TRANSFER,49.703437969047805,O18458,27513.854608787664,16433.03349226125,D18458,10444.633249080473,10035.77515723168,0
27,TRANSFER,7522.229090579152,O18459,176470.74381368177,81904.90562179188,D18459,203885.38671906717,55163.78692539054,0
711,CASH_IN,7340.414314062326,O18460,26315.04774282942,97044.38780563821,D18460,88799.54940419219,10774.3272839548,0
372,PAYMENT,827.8458165070094,O18461,84178.3396839218,137532.50439222006,D18461,56416.85225109806,19565.71041915291,0
97,PAYMENT,4802.544680914887,O18462,152485.86318540515,6926.97699973034,D18462,18115.76958504476,228.62038986095428,0
529,CASH_IN,2036.3387334368579,O18463,446.52057285105263,109990.29017564388,D18463,61729.78320811056,96805.28461839294,0
685,CASH_IN,1092.606398433222,O18464,21964.76033508883,1754.34401386447,D18464,47052.07887144076,42596.03127224263,0
613,CASH_IN,13917.363035793362,O18465,73377.8317292532,25168.880800359868,D18465,61765.98537601994,2397.3369319490444,0
186,PAYMENT,13587.989668647435,O18466,88544.02625372937,3685.728536372409,D18466,150595.82836362996,58662.4129398,0
696,TRANSFER,5621.9758772939695,O18467,95739.74905407046,2588.710331166961,D18467,108061.49407594206,118158.99634029472,0
215,TRANSFER,25963.56304537242,O18468,71545.20864938294,21857.011170909595,D18468,78024.41494089279,9392.428428081568,0
251,TRANSFER,973.6147663513475,O18469,19847.149462240577,24356.56976658773,D18469,40897.81422862772,9998.48068303495,0
216,DEBIT,8806.982655446309,O18470,81264.75584599012,12588.860217288448,D18470,58999.41462857598,59678.679008670864,0
29,TRANSFER,4116.76519028493,O18471,41693.30163768703,29220.016947328724,D18471,25006.030787428957,64889.05509273953,0
102,PAYMENT,1001.8891711114193,O18472,10928.360093328778,30265.64856876496,D18472,45877.26173019442,8351.662023507206,0
123,CASH_IN,4898.016079183208,O18473,11168.548906878923,48274.581076910064,D18473,46952.7096746578,61521.33587206036,0
54,CASH_IN,24199.714034396537,O18474,12536.880382251436,637.6170100235543,D18474,25593.78284281208,12057.43853880501,0
283,CASH_IN,1256.7275299358798,O18475,9122.669772965553,68002.57648400369,D18475,101202.9320132253,42620.53405411135,0
614,TRANSFER,3155.5644804604744,O18476,17891.195474067452,5188.770413679101,D18476,54872.294739507895,383.0271542586406,0
117,PAYMENT,517.2714719257718,O18477,66688.78316297648,18783.65051533697,D18477,43633.01052785586,10589.106404177184,0
616,CASH_OUT,1527.674767134844,O18478,131523.86846926363,34730.64565625405,D18478,40337.961640440655,75017.72082976678,1
557,CASH_IN,1755.9709263558007,O18479,13989.826086366185,35955.61713276582,D18479,10277.777847181425,11745.318708604846,0
114,CASH_OUT,4260.742463708439,O18480,43870.384450339436,13734.374059727657,D18480,65658.29307540483,1747.7302206329643,0
543,CASH_OUT,345.2966323174193,O18481,4387.859965067936,35353.0827677441,D18481,2361.866496693607,160103.65163184807,0
676,DEBIT,10777.045427703344,O18482,40209.89572213374,6957.403081752413,D18482,10455.07578392139,59579.862452389774,0
701,PAYMENT,16091.080237585791,O18483,81083.27378117865,21931.96862925373,D18483,140006.96506769778,20104.286850213528,0
293,PAYMENT,5700.403388778918,O18484,51090.73997183089,13334.600355330442,D18484,15128.165307066474,47304.79923895169,0
195,CASH_OUT,5544.663942550024,O18485,40802.43730375213,29345.85031322944,D18485,1281.8719710883329,77856.25336691788,0
292,PAYMENT,1784.9203204338344,O18486,57730.57225922146,27337.059302650967,D18486,166558.40130262027,29725.491127134414,0
261,PAYMENT,11169.468001634461,O18487,21370.226795110306,61054.65231527831,D18487,17889.791295511994,3252.4276742852826,0
207,CASH_IN,8587.47683111898,O18488,47282.32495143787,61497.17878073703,D18488,76070.24989456218,37198.47904641083,0
564,CASH_OUT,629.6094861873283,O18489,3077.983105847309,55721.742057891934,D18489,37591.451461324046,5063.208154562104,0
49,CASH_IN,6303.245335762371,O18490,16588.71067188845,3210.002696347708,D18490,214796.4315932855,28980.5372308885,0
6,PAYMENT,671.4302446151892,O18491,8876.344207145203,71507.048070319,D18491,20424.038414673574,18719.616476928448,0
379,PAYMENT,1350.2881942159167,O18492,76101.27005364197,18674.77999757705,D18492,29531.542966456203,17892.09288981264,0
394,TRANSFER,8595.449016086073,O18493,6107.617725823718,14229.241491476358,D18493,68534.68067717053,79032.84330516527,0
224,PAYMENT,3234.906767917235,O18494,61225.055240172966,27760.71056000819,D18494,49835.347049126925,6138.4523924635805,0
23,TRANSFER,3020.3621785367536,O18495,23568.053804904648,39.83957518799634,D18495,5965.994419433313,12151.175535490045,0
657,DEBIT,1464.4683813900635,O18496,28882.14470145158,38143.69835225807,D18496,2723.7657017708316,7835.969900796412,0
110,PAYMENT,4809.344793956776,O18497,57072.169543476455,5222.422706337117,D18497,16821.64687048101,52083.554687838616,0
724,TRANSFER,761.8040185789093,O18498,86173.72779112503,13012.6618285965,D18498,35019.73968345104,678.3283108396125,0
553,PAYMENT,7975.888080342844,O18499,23557.85881297464,65515.391204988795,D18499,17211.036201582043,1099.7315189075605,0
399,PAYMENT,3810.6606376891073,O18500,7842.945220604379,29285.139221244728,D18500,52922.07915781195,46204.2298264007,0
172,CASH_IN,9322.079503478624,O18501,47074.08520174926,54536.94234704546,D18501,28228.146573953283,29671.160669210905,0
698,CASH_OUT,3410.013987636916,O18502,145042.3867054023,11806.538472306212,D18502,130871.69861956849,1187.6332323408983,0
726,PAYMENT,1736.083253843161,O18503,10657.533933981884,4058.239685504521,D18503,41908.21425676769,68515.5092850299,1
306,PAYMENT,60.23851585132246,O18504,32689.472334050002,22311.80596393391,D18504,49709.13176182717,20835.66755118972,0
564,CASH_IN,2652.259616121615,O18505,2746.5381961051335,51059.107523333005,D18505,133305.40428608187,190555.4590700581,0
582,TRANSFER,14613.514895610871,O18506,13022.759126245115,3539.8965186952096,D18506,55489.75533692559,47351.64408291051,0
708,CASH_OUT,9047.226465594453,O18507,43112.59203729516,17689.24878460905,D18507,15114.7780897357,5391.782666067546,0
151,PAYMENT,32329.442109698193,O18508,53198.44131517193,76850.75032246418,D18508,28356.47627889081,35188.870931102494,0
428,TRANSFER,851.7183567281058,O18509,11691.265923254454,93213.41469615196,D18509,33536.356939742436,71719.56924726858,0
621,PAYMENT,5075.850611536058,O18510,110878.45112515018,11963.011744319423,D18510,18159.98581923786,49882.37000263681,0
467,CASH_OUT,717.3549848667504,O18511,67523.01100374888,53463.636549376824,D18511,82808.85202062942,277239.687992727,0
630,CASH_IN,11775.239380727171,O18512,51012.19326149527,255995.2418992103,D18512,121021.85829824617,10894.236051445028,0
607,CASH_OUT,2137.9937071425834,O18513,8532.90600881363,5741.025718543367,D18513,39043.77233626523,51930.34814924226,0
556,PAYMENT,11202.081314581246,O18514,28471.96260944795,31370.74641153473,D18514,15331.702523053478,34771.4519618713,0
67,DEBIT,1135.1094956525749,O18515,85399.02944178907,6606.254150433301,D18515,1514.567507431838,261.2974145469795,0
156,PAYMENT,867.479968297563,O18516,53070.408867755745,20903.265305093748,D18516,64821.896362224354,131833.93251321188,0
206,TRANSFER,985.6427387713239,O18517,151.8236085973713,38495.54603612138,D18517,13296.337428728011,20097.309683218497,0
155,TRANSFER,7566.019072245099,O18518,13773.601322626982,45192.46776197305,D18518,31562.65171155235,24672.335246904553,0
691,PAYMENT,9955.85565522308,O18519,66642.63401822091,9649.148727392196,D18519,73090.20008836107,17178.450105457134,0
509,CASH_IN,205.99418867317289,O18520,24893.828862974922,114712.7089608598,D18520,18115.615205377628,5204.4061174776625,0
572,DEBIT,804.1912942229151,O18521,29558.37488858611,42258.90040451121,D18521,57886.88118630243,2623.782046241869,0
74,CASH_IN,16.420774038439554,O18522,28108.767042890737,146228.15494011386,D18522,75371.4364761183,8071.8570524512115,0
49,TRANSFER,312.30110899659525,O18523,66044.92239386158,2378.756260879872,D18523,319275.5573041098,12515.696560233297,0
467,PAYMENT,470.7601774274217,O18524,23292.113505701316,170448.26965422468,D18524,85003.2876411789,1873.597433340772,0
585,TRANSFER,1745.6148640144827,O18525,65304.544366980546,209579.94295314135,D18525,12802.127781675266,13870.90821215066,0
708,CASH_OUT,1197.3622283983711,O18526,120767.8819382781,39051.50188978313,D18526,11823.619335917125,10831.404523245963,0
179,TRANSFER,5424.670329752526,O18527,7514.667213686344,51761.83937764163,D18527,56139.53094553551,38615.62807923166,0
48,CASH_IN,30005.884885849362,O18528,190530.27589702635,84945.75660422945,D18528,193634.28765535945,24476.464242392132,0
72,PAYMENT,5407.329682170551,O18529,20586.802243810198,37875.05468112724,D18529,13931.940405471796,34547.987212904154,0
113,PAYMENT,2.998244126898729,O18530,146191.16401193582,91.72773021189464,D18530,32291.928009331998,59516.73286358903,0
159,PAYMENT,695.8698417914254,O18531,32822.04866472593,5994.080815815185,D18531,97178.11574579915,14543.370080106613,0
30,CASH_IN,579.5107076772836,O18532,49565.736413093,72822.9595185221,D18532,184095.85291306872,8683.867296036602,0
97,CASH_OUT,2702.920127579801,O18533,77898.32474780155,58261.36323006293,D18533,47955.05990820849,31385.06036451121,0
251,TRANSFER,1629.5796459341839,O18534,11469.957071559818,3761.1117292604054,D18534,13536.43874838977,74648.09161731869,0
519,PAYMENT,16631.09256566256,O18535,21577.20607993091,21498.772651081486,D18535,172656.61940925368,182479.57191446918,0
92,CASH_OUT,928.4330737917692,O18536,19399.175549026608,35300.0081351365,D18536,124803.99393118074,25250.738968117847,0
113,CASH_IN,5479.513364239896,O18537,89648.1772886882,52650.350998850496,D18537,28611.920250657193,31535.278544461464,0
259,DEBIT,891.072804416111,O18538,1452.3351705052382,22471.296769966513,D18538,66398.20644130414,77875.16187255361,0
107,CASH_OUT,3908.673966428788,O18539,17156.058468445623,81330.56550059105,D18539,73817.36932795437,8470.333877421692,0
575,CASH_OUT,126.08227633956263,O18540,27457.92960126775,23631.516036594476,D18540,17321.511755774474,26252.321104532406,0
390,PAYMENT,247.7673048501349,O18541,856.4349339125638,24410.591216214176,D18541,51387.375500207774,89946.04298292969,0
358,TRANSFER,160.93125927571978,O18542,20931.345481943605,20102.880566852757,D18542,145062.17832567886,24218.783362959657,0
199,CASH_IN,849.5588220573884,O18543,24019.70704750279,15680.175254889611,D18543,33601.22186056078,86978.43323484853,0
427,PAYMENT,20.43348188953755,O18544,7087.181743387794,18305.1650518803,D18544,76747.03975797954,8916.612267634167,0
478,DEBIT,3389.641470684136,O18545,120351.1660946115,5225.342421354721,D18545,208252.8533500502,30425.87678889986,0
503,CASH_OUT,2453.8984024059314,O18546,96024.95606335305,36403.05862934468,D18546,50572.749399953565,12884.66897858875,0
658,TRANSFER,322.19643058598194,O18547,39052.343190789186,27304.27286216217,D18547,80480.7856038094,45452.70922941605,0
573,CASH_OUT,406.93494433231996,O18548,207832.44124110686,21035.330971881143,D18548,29180.454518237355,840.4675316497014,0
120,CASH_OUT,7449.088071586145,O18549,90695.05155290844,1347.0166562481152,D18549,23275.22163648467,30361.096028554985,0
573,PAYMENT,124.43466730906209,O18550,2797.9852850532725,163745.23917502278,D18550,33755.46904794966,48611.97201345592,0
309,TRANSFER,12631.283880630706,O18551,7968.639695781894,21663.89159855956,D18551,68063.54708289563,30493.67471840762,0
538,PAYMENT,2316.795000149501,O18552,12021.627549344119,42763.09141680245,D18552,5802.362310722603,212.62848720762832,0
627,PAYMENT,775.4272561959141,O18553,8314.296119542316,19112.274967398178,D18553,1071.453163897598,455.9367752631459,0
475,PAYMENT,9862.231658844863,O18554,46753.435420851754,92725.39065596035,D18554,123983.0331052604,120764.66679862798,0
552,CASH_IN,2188.2172815138124,O18555,60474.170750630394,2587.481215326798,D18555,58101.12661147177,166441.6746522132,0
344,PAYMENT,4232.280873057995,O18556,115803.57887728188,25975.38943629645,D18556,43779.661871989025,24987.18482267801,0
628,DEBIT,3400.45178917994,O18557,82723.68276416355,2553.900004434205,D18557,46014.59613123373,40221.378952513034,0
136,CASH_OUT,4555.698474586653,O18558,8598.228994480658,11933.858424775553,D18558,102872.39679291114,53594.01579475245,0
277,PAYMENT,984.51780665555,O18559,1705.3223927787901,88816.40535836667,D18559,13553.051400938346,22895.887491546833,0
533,PAYMENT,2521.864035099281,O18560,29569.32412545894,34172.258721360035,D18560,64143.72418393891,80972.17244503785,0
31,CASH_IN,1750.4658444187633,O18561,181951.2265165407,8560.61788301897,D18561,263168.6039607075,18172.12233219897,0
247,DEBIT,7491.980022476235,O18562,30598.075472692264,3030.11854510102,D18562,29321.86350911884,46930.21002958146,0
411,PAYMENT,7640.214607611466,O18563,32995.03919161685,2504.3473198846236,D18563,102164.04623531555,24925.32542549835,0
27,DEBIT,25780.887223798025,O18564,55971.50653395241,14821.773148437545,D18564,38206.70932132554,103389.50233721112,0
73,TRANSFER,32117.181036145426,O18565,1296.113317884069,73193.18564882925,D18565,6756.6415491267835,116260.0408900585,0
97,TRANSFER,508.9360365427404,O18566,77920.29128401788,38105.025885890245,D18566,32037.91306135998,60633.12064474233,0
673,CASH_OUT,3119.433774856208,O18567,82398.50206614529,45286.64863067349,D18567,25688.727376709892,28221.683993788265,0
346,DEBIT,6896.362977157929,O18568,21517.21636745705,8030.624861597979,D18568,27021.380879851888,105839.86769431314,0
476,TRANSFER,5558.570662558572,O18569,24046.362828483256,56059.4092583424,D18569,94963.54625102277,35916.05552046579,0
300,CASH_IN,3319.8083840169306,O18570,8539.245458001187,2675.2325648747424,D18570,98067.64110118905,38929.54777505437,0
299,CASH_OUT,523.3774476913251,O18571,2698.0791413558163,66193.89462874498,D18571,51349.30998543129,87631.66200457336,0
287,PAYMENT,3162.754610666255,O18572,156242.4498575911,29837.422992869346,D18572,185365.7378138234,22936.27482638736,0
449,TRANSFER,15653.433790066305,O18573,7186.178548934449,10978.857434522231,D18573,95013.58929976936,3840.515816249066,0
212,PAYMENT,2881.827425971382,O18574,140713.77319244744,117017.78238950111,D18574,15883.17862165828,17847.877106715514,0
76,PAYMENT,144.31128443402156,O18575,49965.68617062731,46155.02000850509,D18575,151822.57622774268,70223.88572282864,0
401,PAYMENT,2563.3621964764984,O18576,217214.16425435164,30358.461576114543,D18576,97061.1551099849,11036.435389299615,0
655,CASH_OUT,3154.518452323513,O18577,30039.729580140385,23441.583619884455,D18577,36281.29826151773,3058.8158028988023,0
34,CASH_IN,6719.119749531443,O18578,84330.23779842585,65664.19743191302,D18578,20234.85288923895,102600.84836416048,1
498,TRANSFER,1294.0128254017636,O18579,14675.579348964715,100858.25908006023,D18579,104256.05122994419,20484.078059159507,0
516,CASH_OUT,4357.3680014543925,O18580,3537.6716389566686,18278.38524966659,D18580,20934.433716595657,145967.89098763495,0
328,TRANSFER,952.4770761419055,O18581,58491.09929784848,25113.36497343838,D18581,16999.49781994424,25183.629921662145,0
98,CASH_IN,4785.625767376365,O18582,111867.90839164438,21727.694734974102,D18582,129007.89802266531,43083.95442591663,0
366,TRANSFER,3690.4064912688423,O18583,3335.3553721632143,79927.84131140164,D18583,29997.75795107244,41817.66935418529,0
729,CASH_IN,9811.526311552314,O18584,36549.22669434254,97220.76601343915,D18584,52851.951236453955,20360.260732506627,0
463,CASH_OUT,3101.953646006179,O18585,55390.413795373264,49772.08231254964,D18585,26678.164450230972,51726.03983553833,0
28,DEBIT,1681.0513708593014,O18586,61105.387354259976,15035.446891132633,D18586,13334.575204191038,14067.613385373339,0
713,TRANSFER,3786.011579492211,O18587,2505.192012249449,84339.53065632793,D18587,25782.149684933982,20459.16091679746,0
386,CASH_OUT,4098.9499534157785,O18588,100372.08267211946,32690.09500260293,D18588,44738.68366210106,11976.750070236712,0
273,CASH_IN,483.8213286160783,O18589,19550.143889956664,18793.80821756316,D18589,86058.44057680423,44973.48766651751,0
127,PAYMENT,4222.968143794243,O18590,17487.21551183397,22353.223775527433,D18590,146995.25655781434,524.9296897173604,0
202,TRANSFER,5924.408194585294,O18591,3398.4603318043282,67532.42151799981,D18591,160177.1902055075,21.426611577877257,0
521,CASH_OUT,10794.013521564491,O18592,44493.18193210647,12408.839462892234,D18592,57161.34125629656,11703.719845215079,0
287,CASH_IN,1201.2939682886908,O18593,26428.971895334736,1553.9676345702562,D18593,97467.47120003049,56502.193496658525,0
450,PAYMENT,3046.731649436592,O18594,147869.96054761362,36284.9080331512,D18594,146607.46237449613,179822.01755553938,0
88,PAYMENT,300.82631102753436,O18595,6068.048669202605,23144.386589147205,D18595,12761.369977481552,16419.583089832042,0
318,CASH_OUT,896.3826393094776,O18596,15355.50243056677,64766.975588346686,D18596,5627.722560096685,4888.541097554025,0
19,PAYMENT,12966.504101285302,O18597,14851.73793694812,63177.2943028702,D18597,26347.919639350443,3556.5674642397535,0
593,PAYMENT,13938.141807580958,O18598,143596.7575166109,39468.5693850426,D18598,87293.57944951423,106380.76163555008,0
107,PAYMENT,211.0090834412444,O18599,8223.093833426814,87804.07244705039,D18599,79751.4143527733,12930.064556111507,0
458,TRANSFER,3821.4995194903017,O18600,222642.88238181843,1771.9438319166634,D18600,7538.427030424203,4524.25930532884,0
311,PAYMENT,739.7658647678977,O18601,118914.24166592899,59165.30566193512,D18601,16599.134617396332,83467.76435574041,0
412,CASH_OUT,6096.241432497317,O18602,96311.9633362957,15301.016701084533,D18602,25163.761046924916,9840.624069213254,0
742,PAYMENT,4881.731223799188,O18603,45180.66801311494,3434.8760304756606,D18603,82466.54437132578,1711.6777022838473,0
624,CASH_OUT,3634.153060846786,O18604,199821.73908096753,58247.09636518091,D18604,34332.33148734533,169552.24084453436,0
732,DEBIT,3666.9132342484795,O18605,17188.90780636853,53552.66512318334,D18605,105967.13352719389,255.55669203220398,0
635,CASH_OUT,4785.207772615949,O18606,20859.135985000255,27269.13553437212,D18606,86173.0869154625,8307.194228775224,0
498,PAYMENT,2902.160051627686,O18607,62337.009311238464,119135.36930685025,D18607,118141.15777220733,29729.90160393009,0
244,PAYMENT,6582.182151692216,O18608,56819.96604667367,30506.632377496313,D18608,88238.13010105178,165398.3994859273,0
690,DEBIT,6227.96048920964,O18609,90292.06737804509,52358.39666969242,D18609,10850.334305064802,531.6754271222071,0
577,CASH_OUT,2061.1152893163535,O18610,68459.08899697373,20146.63298195693,D18610,36899.80923333592,10799.041257875206,0
380,PAYMENT,6371.045085477433,O18611,55313.79609563044,223428.3736964476,D18611,59770.637011183855,95002.7476827463,0
515,DEBIT,2099.7279299339707,O18612,81902.67388140925,7265.473068519469,D18612,65849.71655365928,211000.73680743505,0
207,CASH_IN,4435.750599554042,O18613,215930.2560772616,32542.286898895083,D18613,4758.437775344133,285187.78797621216,0
394,CASH_IN,1188.33480929574,O18614,47265.50637890951,60114.07826615564,D18614,34108.78125856017,18850.75279434288,0
21,DEBIT,1896.9301734436774,O18615,36662.38342473433,70910.47727544222,D18615,647.3600000752731,73325.07340647734,0
527,CASH_IN,1232.0953173310588,O18616,8214.904880224578,23353.329470870387,D18616,32900.01939025258,6256.676625643539,0
343,CASH_OUT,22546.544570562673,O18617,25199.985861087996,92792.45053814708,D18617,212653.21913777603,19531.277064356163,0
718,CASH_OUT,4728.305575791036,O18618,40203.70941743851,62926.9622556894,D18618,22552.861935971137,31598.06239450289,0
202,CASH_IN,5610.722267261567,O18619,2419.461145511262,73738.18467158954,D18619,23566.73305598779,31873.32415849602,0
120,PAYMENT,5075.50285369115,O18620,169387.14045233495,33591.275023740396,D18620,32480.292516139307,93656.32589206443,0
649,PAYMENT,144.8982097987484,O18621,4397.6776817924665,39608.562974071785,D18621,404646.5440373085,19559.460118309686,0
389,CASH_IN,6338.084245869374,O18622,300595.24914549966,1674.4403597659918,D18622,13924.698917383737,58841.24607667582,0
537,CASH_IN,7547.563096183013,O18623,14126.036275516155,35338.56698194048,D18623,121785.1855603388,2058.9747458503357,0
234,CASH_OUT,2082.0078785036553,O18624,64130.32836465221,834.3517870720607,D18624,57982.08150626183,21516.04121574011,0
633,TRANSFER,4416.208630307199,O18625,32939.14557654695,112405.68388234897,D18625,12057.61567588041,55671.2559679452,0
602,DEBIT,139.91037717670443,O18626,2842.057667931553,76413.40399505642,D18626,1848.7092141689352,154556.43671523826,0
320,PAYMENT,1193.6788509234214,O18627,12431.432920615198,43849.382542806205,D18627,134935.8430168399,97271.19860305665,0
712,PAYMENT,1066.9389863473484,O18628,165037.4490405008,13755.741546035752,D18628,57598.85095796827,27.388656445532682,0
180,TRANSFER,1480.2250388219409,O18629,36955.64489663558,23238.876859713608,D18629,4563.914204892636,113417.37938344001,0
368,PAYMENT,2405.7313964442656,O18630,86328.89988500492,16565.163894107358,D18630,64041.60190834095,8590.63278572798,0
76,CASH_IN,1231.932905869062,O18631,117112.93103664684,46114.60179495509,D18631,22493.027683218443,44750.76190190313,0
649,CASH_IN,1298.1081804734567,O18632,1055.4763626293707,6966.08453203162,D18632,138650.87105644366,18153.806366477744,0
650,TRANSFER,15648.590864273114,O18633,63974.21725941811,51725.341829894154,D18633,129510.60451620286,12596.594070669167,0
496,PAYMENT,1459.4886237071967,O18634,27333.27846590264,44818.878356127636,D18634,5293.344696356082,136278.87110560585,0
522,PAYMENT,4183.4964797129,O18635,5716.404674828511,115467.69954804963,D18635,32268.794553477015,73030.16308842399,0
201,CASH_OUT,5139.163541840233,O18636,30378.35602743824,29998.848252357337,D18636,13365.87211676344,89211.30317990626,0
346,PAYMENT,1858.0771111846536,O18637,144961.23506111145,8115.742639936297,D18637,47289.58095331282,172477.6431897061,0
483,CASH_OUT,354.4664145889058,O18638,32017.704081006614,21157.53515017772,D18638,21218.843788314112,33992.4554494388,0
219,CASH_OUT,3208.7163349531684,O18639,13259.299288876997,31417.380262831866,D18639,32618.463773974134,10216.097266796312,0
60,PAYMENT,22608.641025232635,O18640,32551.66862277093,30298.34262652007,D18640,176757.50718296418,34654.5820514599,0
659,PAYMENT,1680.7212490618563,O18641,30889.478214572468,24394.104448195056,D18641,23434.094870125555,83527.20352540762,0
619,TRANSFER,22.327771787114358,O18642,17696.71926507848,158812.66429472348,D18642,79069.47721306673,50126.43901757989,0
550,PAYMENT,7967.409161742158,O18643,35151.06460341216,38852.312043818914,D18643,25718.036784541302,46852.334625758085,0
646,CASH_OUT,1447.8709447512558,O18644,39976.46065179789,17022.206827376587,D18644,30490.382384499302,8050.099792001178,0
221,TRANSFER,9504.941394817142,O18645,15193.033002895561,95216.6112279196,D18645,65467.46913056077,27280.404942564513,0
502,CASH_IN,1475.084285575732,O18646,245245.46986514126,152122.1353724838,D18646,33931.6033458867,174026.44126679146,0
133,DEBIT,10259.615663292989,O18647,22972.202576471373,46874.66975201399,D18647,45874.68760739703,8982.508996321858,0
53,CASH_IN,12262.65363670535,O18648,62268.521698957105,203687.7977729185,D18648,8826.052297676992,53026.1696789212,0
450,CASH_IN,4346.394572268191,O18649,128224.03449263901,140015.470978426,D18649,46178.937532180506,59165.530971980115,0
62,PAYMENT,8975.13120645905,O18650,8748.800733742455,18903.996616134777,D18650,9688.247695741295,165391.1274877297,0
23,PAYMENT,10085.517523450968,O18651,8437.55591174078,94367.15990575429,D18651,52048.772997753644,15689.439853905524,0
44,PAYMENT,2150.339530952772,O18652,25308.645990027013,34353.782934095754,D18652,58601.94531106598,8525.409429988305,0
558,PAYMENT,5371.897424945922,O18653,85878.71970778337,108890.64695749506,D18653,10692.90010120247,472453.15832714265,0
659,CASH_OUT,4639.368149340035,O18654,50918.51894534426,79297.8577750555,D18654,14823.123482262212,2609.368174631866,0
728,TRANSFER,2797.546519573426,O18655,30132.469564083658,30676.195838628824,D18655,73700.13487679714,50908.47011566768,0
47,TRANSFER,7068.876387069649,O18656,28601.75908221074,4587.839315319657,D18656,54821.39129090257,74664.51612524295,0
24,TRANSFER,3189.876791774992,O18657,44646.77970612271,51116.70926733971,D18657,30684.74530412338,37037.212939091565,0
657,CASH_OUT,1554.6937508171047,O18658,15050.929816542674,171.90829438412038,D18658,154679.4489833273,24749.012293023665,0
89,CASH_OUT,1624.1209637129434,O18659,87851.83685339114,53593.44099770754,D18659,116351.36431470182,54350.98305332716,0
174,CASH_IN,2.957369211709527,O18660,19062.945283745732,21037.925820747274,D18660,20895.004490908646,53449.5755062848,0
576,TRANSFER,391.8019000091708,O18661,44370.5039830342,26982.128267210854,D18661,50120.987674168624,22467.452160422745,0
119,CASH_OUT,761.2275253151332,O18662,2143.526197300454,89245.19543980248,D18662,103882.6182330983,88260.13920916549,0
735,PAYMENT,6168.766682839091,O18663,23695.53785170736,197489.56085149356,D18663,20237.304735984788,50938.815969580864,0
668,CASH_OUT,621.7946021986736,O18664,57736.18860412222,8270.513520582475,D18664,120.38577865468528,11451.030315851598,0
178,PAYMENT,1240.5440192588128,O18665,5425.267047080664,20035.417301259073,D18665,5672.256254027269,71645.81050906992,0
342,CASH_IN,3229.520638723635,O18666,73959.07848883909,45653.5639606789,D18666,58806.208188449935,62264.03723954573,0
568,CASH_OUT,2041.056789225741,O18667,14318.322330174988,168348.85701593524,D18667,51184.505209591305,23031.848177036594,0
59,PAYMENT,7610.704505018516,O18668,115302.6250372694,11688.251020233445,D18668,27539.423864291024,73794.07011403874,0
438,CASH_IN,534.9253823073441,O18669,24855.522059953957,27704.11784739847,D18669,29277.730423914494,108366.24467021639,0
428,CASH_IN,20016.703547811696,O18670,73714.72318832016,58826.24965735489,D18670,131816.2609505307,105790.88456959534,0
426,TRANSFER,8718.315551180056,O18671,45511.361171803204,2684.176701150331,D18671,32004.946980803772,17228.14043044356,0
381,CASH_OUT,3443.653389380312,O18672,27086.034323928747,6280.61266081768,D18672,10314.315291505549,160440.29587889527,0
486,PAYMENT,678.356541849157,O18673,27781.74047879742,56685.44411232192,D18673,41978.78711188867,4055.3483999299583,0
732,DEBIT,506.6875209445589,O18674,1767.7323749391123,23388.335495900796,D18674,4027.9526259776244,254086.4113552168,0
